Code INSEE,Code Postal,Commune,Superficie,Code Département,Code Région
76160,76190,CARVILLE-LA-FOLLETIERE,436.0,76,23
72252,72510,REQUEIL,1409.0,72,52
55236,55100,HAUDAINVILLE,1112.0,55,41
70071,70310,BEULOTTE-SAINT-LAURENT,1430.0,70,43
14534,14130,REUX,745.0,14,25
26018,26570,AULAN,1071.0,26,82
60031,60890,AUTHEUIL-EN-VALOIS,928.0,60,22
15137,15380,MOUSSAGES,1941.0,15,83
39557,39240,VESCLES,2028.0,39,43
2A091,20123,COGNOCOLI-MONTICCHI,3590.0,2A,94
17360,17740,SAINTE-MARIE-DE-RE,1017.0,17,54
86162,86230,MONDION,896.0,86,54
80622,80310,PICQUIGNY,1031.0,80,22
32443,32400,TERMES-D'ARMAGNAC,1013.0,32,73
59363,59530,LOUVIGNIES-QUESNOY,851.0,59,31
50095,50750,CANISY,644.0,50,25
89483,89260,VOISINES,2693.0,89,26
35098,35390,LA DOMINELAIS,3251.0,35,53
25275,25190,GLERE,1607.0,25,43
21481,21160,PERRIGNY-LES-DIJON,672.0,21,26
67417,67170,ROTTELSHEIM,241.0,67,42
76686,76540,THEUVILLE-AUX-MAILLOTS,727.0,76,23
57702,57170,VAXY,530.0,57,41
80467,80700,LAUCOURT,638.0,80,22
57596,57800,ROSBRUCK,140.0,57,41
32349,32430,ROQUELAURE-SAINT-AUBIN,427.0,32,73
02334,02230,FRESNOY-LE-GRAND,1516.0,02,22
45193,45240,MARCILLY-EN-VILLETTE,6273.0,45,24
89465,89140,VILLEPERROT,817.0,89,26
50435,50260,ROCHEVILLE,1019.0,50,25
49262,49400,ROU-MARSON,1291.0,49,52
57337,57510,HOSTE,942.0,57,41
78484,78200,PERDREAUVILLE,1128.0,78,11
15184,15600,SAINT-ETIENNE-DE-MAURS,1741.0,15,83
87039,87380,CHATEAU-CHERVIX,5136.0,87,74
24235,24340,LEGUILLAC-DE-CERCLES,2247.0,24,72
24219,24440,LABOUQUERIE,1079.0,24,72
11054,11400,LES BRUNELS,1229.0,11,91
55363,55160,MOULOTTE,548.0,55,41
55316,55150,MANGIENNES,1853.0,55,41
11031,11140,BELFORT-SUR-REBENTY,523.0,11,91
09068,09000,BURRET,494.0,09,73
43187,43350,SAINT-GENEYS-PRES-SAINT-PAULIEN,1683.0,43,83
76195,76540,CRIQUETOT-LE-MAUCONDUIT,417.0,76,23
79319,79800,SOUVIGNE,2654.0,79,54
31479,31350,SAINT-FERREOL-DE-COMMINGES,585.0,31,73
83104,83560,RIANS,9707.0,83,93
43011,43380,AUBAZAT,1655.0,43,83
62123,62170,BEUSSENT,1600.0,62,31
50173,50120,EQUEURDREVILLE-HAINNEVILLE,1288.0,50,25
22008,22100,BOBITAL,503.0,22,53
93031,93800,EPINAY-SUR-SEINE,459.0,93,11
41287,41100,VILLERABLE,1674.0,41,24
58122,58150,GARCHY,2130.0,58,26
78517,78120,RAMBOUILLET,3590.0,78,11
02750,02300,TROSLY-LOIRE,1529.0,02,22
78396,78600,LE MESNIL-LE-ROI,375.0,78,11
74268,74600,SEYNOD,1902.0,74,82
50594,50690,TEURTHEVILLE-HAGUE,1282.0,50,25
54359,54360,MEHONCOURT,788.0,54,41
30111,30700,FOISSAC,392.0,30,91
68194,68480,LUTTER,860.0,68,42
57552,57420,POUILLY,512.0,57,41
31322,31230,MARTISSERRE,617.0,31,73
17440,17400,TERNANT,552.0,17,54
14159,14250,CHOUAIN,315.0,14,25
28375,28410,SERVILLE,562.0,28,24
71057,71250,BRAY,991.0,71,26
90084,90150,REPPE,387.0,90,43
59438,59159,NOYELLES-SUR-ESCAUT,499.0,59,31
44104,44370,MONTRELAIS,1402.0,44,52
13111,13126,VAUVENARGUES,5435.0,13,93
88205,88340,GIRMONT-VAL-D'AJOL,1671.0,88,41
27528,27100,LE VAUDREUIL,553.0,27,23
35009,35120,BAGUER-MORVAN,2437.0,35,53
09168,09300,LIEURAC,643.0,09,73
70301,70190,LIEFFRANS,439.0,70,43
69385,69005,LYON--5E--ARRONDISSEMENT,622.0,69,82
2A026,20190,AZILONE-AMPAZA,802.0,2A,94
2B292,20212,SANT'ANDREA-DI-BOZIO,2410.0,2B,94
08301,08390,MONTGON,816.0,08,21
39009,39110,ANDELOT-EN-MONTAGNE,1263.0,39,43
16034,16210,BAZAC,491.0,16,54
91159,91750,CHEVANNES,1029.0,91,11
50035,50250,BAUDREVILLE,469.0,50,25
33018,33240,AUBIE-ET-ESPESSAS,757.0,33,72
33522,33400,TALENCE,829.0,33,72
50414,50810,PRECORBIN,726.0,50,25
30101,30360,DEAUX,586.0,30,91
38376,38380,SAINT-CHRISTOPHE-SUR-GUIERS,2322.0,38,82
42316,42240,UNIEUX,856.0,42,82
89088,89110,CHASSY,1668.0,89,26
18219,18330,SAINT-LAURENT,3866.0,18,24
2B293,20221,SANT'ANDREA-DI-COTONE,876.0,2B,94
17320,17430,SAINT-COUTANT-LE-GRAND,1299.0,17,54
58253,58330,SAINTE-MARIE,1562.0,58,26
14195,14260,COURVAUDON,966.0,14,25
71018,71500,BANTANGES,1096.0,71,26
90007,90800,BANVILLARS,466.0,90,43
62058,62550,AUMERVAL,345.0,62,31
59097,62147,BOURSIES,763.0,59,31
72043,72610,BOURG-LE-ROI,37.0,72,52
26031,26160,LA BATIE-ROLLAND,834.0,26,82
72199,72170,MOITRON-SUR-SARTHE,1034.0,72,52
52419,52370,RENNEPONT,1215.0,52,21
12282,12250,TOURNEMIRE,893.0,12,73
89129,89480,CRAIN,1000.0,89,26
67559,67290,ZITTERSHEIM,790.0,67,42
40318,40250,TOULOUZETTE,1159.0,40,72
57159,57690,CREHANGE,1035.0,57,41
57336,57490,L'HOPITAL,419.0,57,41
32122,32140,ESCLASSAN-LABASTIDE,1200.0,32,73
67143,67220,FOUCHY,825.0,67,42
52124,52400,CHEZEAUX,1067.0,52,21
70192,70700,CUGNEY,1144.0,70,43
62480,62113,LABOURSE,464.0,62,31
80638,80190,POTTE,335.0,80,22
71346,71420,PERRECY-LES-FORGES,3372.0,71,26
59128,59160,CAPINGHEM,184.0,59,31
72068,72340,LA CHARTRE-SUR-LE-LOIR,874.0,72,52
79348,79170,VILLEFOLLET,1293.0,79,54
44063,44190,GETIGNE,2389.0,44,52
34014,34820,ASSAS,1926.0,34,91
21106,21110,BRETENIERE,607.0,21,26
72115,72500,DISSAY-SOUS-COURCILLON,3506.0,72,52
62142,62770,BLINGEL,321.0,62,31
31217,31510,GENOS,349.0,31,73
30187,30580,NAVACELLES,1116.0,30,91
24497,24440,SAINTE-SABINE-BORN,2413.0,24,72
19256,19160,SERANDON,3451.0,19,74
47203,47140,PENNE-D'AGENAIS,4712.0,47,72
21482,21270,PERRIGNY-SUR-L'OGNON,1877.0,21,26
17110,17270,CLERAC,4345.0,17,54
03057,03230,LA CHAPELLE-AUX-CHASSES,2597.0,03,83
53068,53400,CHERANCE,877.0,53,52
41036,41600,CHAON,3172.0,41,24
80431,80260,HERISSART,749.0,80,22
69131,69510,MESSIMY,1103.0,69,82
80547,80300,MILLENCOURT,588.0,80,22
80162,80170,CAIX,1211.0,80,22
81026,81430,BELLEGARDE,1117.0,81,73
70244,70160,FOUCHECOURT,452.0,70,43
11224,11330,MASSAC,1233.0,11,91
63468,63120,VOLLORE-MONTAGNE,2118.0,63,83
79316,79800,SOUDAN,2338.0,79,54
01099,01150,CHAZEY-SUR-AIN,2212.0,01,82
32077,32320,CASTELNAU-D'ANGLES,1200.0,32,73
73255,73130,SAINTE-MARIE-DE-CUINES,1492.0,73,82
35221,35470,PLECHATEL,3615.0,35,53
32208,32700,LECTOURE,8582.0,32,73
70275,70190,GRANDVELLE-ET-LE-PERRENOT,1050.0,70,43
68278,68170,RIXHEIM,1963.0,68,42
76582,76590,SAINT-GERMAIN-D'ETABLES,714.0,76,23
37135,37370,LOUESTAULT,1649.0,37,24
71323,71220,MORNAY,2018.0,71,26
54586,54123,VITERNE,2335.0,54,41
10396,10190,VAUCHASSIS,2411.0,10,21
89393,89700,SERRIGNY,743.0,89,26
59550,59496,SALOME,533.0,59,31
67137,67640,FEGERSHEIM,629.0,67,42
59008,59580,ANICHE,655.0,59,31
70420,70110,PONT-SUR-L'OGNON,411.0,70,43
21588,21360,SAUSSEY,902.0,21,26
21598,21150,SEIGNY,805.0,21,26
40046,40600,BISCARROSSE,19282.0,40,72
73019,73220,ARGENTINE,2789.0,73,82
71339,71120,OZOLLES,2726.0,71,26
46195,46120,MOLIERES,1279.0,46,73
27139,27250,CHAMBORD,1465.0,27,23
57360,57460,KERBACH,442.0,57,41
81124,81230,LACAUNE,9102.0,81,73
73326,73160,VIMINES,1410.0,73,82
54475,54290,SAINT-GERMAIN,753.0,54,41
73007,73220,AITON,1626.0,73,82
97225,97250,SAINT-PIERRE,3856.0,97,02
03026,03210,BESSON,4728.0,03,83
17326,17520,SAINT-EUGENE,1648.0,17,54
54471,54290,SAINT-BOINGT,821.0,54,41
27512,27230,SAINT-AUBIN-DE-SCELLON,1402.0,27,23
21057,21110,BEIRE-LE-FORT,525.0,21,26
14127,14500,CAMPAGNOLLES,1026.0,14,25
85072,85260,LA COPECHAGNIERE,990.0,85,52
89095,89800,CHEMILLY-SUR-SEREIN,1306.0,89,26
11231,11410,MEZERVILLE,767.0,11,91
22179,22240,FREHEL,1943.0,22,53
02640,02240,RENANSART,877.0,02,22
76004,76550,AMBRUMESNIL,526.0,76,23
50211,50330,GOUBERVILLE,283.0,50,25
14618,14350,SAINTE-MARIE-LAUMONT,1556.0,14,25
21541,21190,SAINT-AUBIN,947.0,21,26
55293,55110,LION-DEVANT-DUN,1568.0,55,41
10174,10240,ISLE-AUBIGNY,1879.0,10,21
54458,54450,REPAIX,500.0,54,41
31542,31510,SEILHAN,472.0,31,73
66072,66800,ESTAVAR,921.0,66,91
57722,57130,VIONVILLE,948.0,57,41
64451,64460,PONSON-DEBAT-POUTS,579.0,64,72
17479,17260,VIROLLET,1009.0,17,54
63201,63350,LUZILLAT,2359.0,63,83
40210,40110,ONESSE-ET-LAHARIE,13248.0,40,72
55511,55600,THONNELLE,609.0,55,41
63147,63840,EGLISOLLES,2052.0,63,83
39060,39230,BOIS-DE-GAND,330.0,39,43
22170,22800,PLAINE-HAUTE,1584.0,22,53
84052,84240,GRAMBOIS,3124.0,84,93
95301,95780,HAUTE-ISLE,252.0,95,11
11300,11400,PUGINIER,693.0,11,91
01001,01400,L'ABERGEMENT-CLEMENCIAT,1565.0,01,82
80710,80140,SAINT-MAXENT,632.0,80,22
62849,62180,VERTON,1109.0,62,31
76010,76760,ANCRETIEVILLE-SAINT-VICTOR,1163.0,76,23
19137,19800,MEYRIGNAC-L'EGLISE,1005.0,19,74
25385,25680,MONTAGNEY-SERVIGNEY,660.0,25,43
21220,21580,CUSSEY-LES-FORGES,2343.0,21,26
88471,88410,LES THONS,1013.0,88,41
26296,26340,SAINT-BENOIT-EN-DIOIS,1121.0,26,82
80435,80240,HESBECOURT,361.0,80,22
06074,06450,LANTOSQUE,4464.0,06,93
19285,19410,VIGEOIS,4369.0,19,74
71210,71960,FUISSE,490.0,71,26
39243,39230,FROIDEVILLE,309.0,39,43
16020,16390,AUBETERRE-SUR-DRONNE,241.0,16,54
21326,21450,JOURS-LES-BAIGNEUX,1131.0,21,26
76495,76570,PAVILLY,1432.0,76,23
56064,56200,GLENAC,1365.0,56,53
16140,16230,FONTCLAIREAU,560.0,16,54
29211,29690,PLOUYE,3762.0,29,53
70455,70200,ROYE,1044.0,70,43
24416,24170,SAINT-GERMAIN-DE-BELVES,745.0,24,72
61109,61800,CLAIREFOUGERE,331.0,61,25
77279,77130,MAROLLES-SUR-SEINE,2017.0,77,11
57031,57530,ARS-LAQUENEXY,630.0,57,41
19265,19170,TARNAC,6865.0,19,74
81064,81140,CASTELNAU-DE-MONTMIRAL,8980.0,81,73
57301,57230,HASPELSCHIEDT,2518.0,57,41
05109,05100,PUY-SAINT-PIERRE,782.0,05,93
89034,89800,BEINE,2143.0,89,26
08045,08400,BALLAY,1043.0,08,21
39399,39380,OUNANS,1228.0,39,43
27174,27500,CORNEVILLE-SUR-RISLE,1333.0,27,23
23081,23260,FLAYAT,4397.0,23,74
17227,17800,MAZEROLLES,517.0,17,54
55397,55140,PAGNY-LA-BLANCHE-COTE,1239.0,55,41
25152,25620,LA CHEVILLOTTE,764.0,25,43
33222,33500,LALANDE-DE-POMEROL,821.0,33,72
39526,39500,TAVAUX,1391.0,39,43
11016,11220,ARQUETTES-EN-VAL,963.0,11,91
59208,59320,ESCOBECQUES,184.0,59,31
71021,71120,BARON,1329.0,71,26
72251,72260,RENE,1261.0,72,52
49347,49125,TIERCE,3409.0,49,52
61466,61100,LA SELLE-LA-FORGE,814.0,61,25
34286,34700,SAINT-PRIVAT,2700.0,34,91
80623,80500,PIENNES-ONVILLERS,1231.0,80,22
18262,18300,THAUVENAY,993.0,18,24
30091,30111,CONGENIES,878.0,30,91
50342,50760,MONTFARVILLE,549.0,50,25
55284,55170,LAVINCOURT,478.0,55,41
80822,80500,WARSY,303.0,80,22
62662,62370,POLINCOVE,485.0,62,31
49088,49420,CHAZE-HENRY,2007.0,49,52
57427,57820,LUTZELBOURG,579.0,57,41
51582,51140,TRIGNY,1227.0,51,21
12199,12390,RIGNAC,3341.0,12,73
84117,84290,SAINT-ROMAN-DE-MALEGARDE,853.0,84,93
81179,81470,MONTGEY,995.0,81,73
64032,64190,ARAUJUZON,693.0,64,72
24584,24610,VILLEFRANCHE-DE-LONCHAT,1519.0,24,72
11155,11190,FOURTOU,2105.0,11,91
52217,52150,GERMAINVILLIERS,666.0,52,21
77321,77480,MOUSSEAUX-LES-BRAY,866.0,77,11
60191,60490,CUVILLY,862.0,60,22
62415,62144,HAUTE-AVESNES,406.0,62,31
69193,69560,SAINT-CYR-SUR-LE-RHONE,607.0,69,82
70582,70120,VY-LES-RUPT,829.0,70,43
22048,22130,CORSEUL,4243.0,22,53
74053,74550,CERVENS,636.0,74,82
82090,82130,LAMOTHE-CAPDEVILLE,1195.0,82,73
59117,59151,BUGNICOURT,626.0,59,31
70065,70230,BESNANS,296.0,70,43
52172,52110,DOMMARTIN-LE-SAINT-PERE,1490.0,52,21
02751,02860,TRUCY,305.0,02,22
11199,11290,LAVALETTE,676.0,11,91
18259,18260,SURY-ES-BOIS,3286.0,18,24
2B303,20230,SAN-GIULIANO,2388.0,2B,94
76254,76790,ETRETAT,430.0,76,23
64465,64160,RIUPEYROUS,489.0,64,72
64271,64640,IHOLDY,2206.0,64,72
94041,94200,IVRY-SUR-SEINE,612.0,94,11
37240,37110,SAUNAY,2591.0,37,24
26141,26400,GIGORS-ET-LOZERON,3536.0,26,82
33298,33420,MOULON,1334.0,33,72
25219,25800,EPENOY,1328.0,25,43
39476,39410,SAINT-AUBIN,3368.0,39,43
60043,60170,BAILLY,422.0,60,22
52397,52360,POISEUL,450.0,52,21
09263,09800,SAINT-JEAN-DU-CASTILLONNAIS,476.0,09,73
88028,88460,LA BAFFE,903.0,88,41
50042,50170,BEAUVOIR,1439.0,50,25
56102,56120,LANOUEE,4449.0,56,53
28395,28400,TRIZAY-COUTRETOT-SAINT-SERGE,1114.0,28,24
67003,67220,ALBE,1151.0,67,42
70182,70400,COURMONT,636.0,70,43
67164,67210,GOXWILLER,329.0,67,42
37255,37220,TAVANT,515.0,37,24
49108,49440,LA CORNUAILLE,4432.0,49,52
79001,79240,L'ABSIE,1319.0,79,54
64538,64220,UHART-CIZE,1178.0,64,72
56150,56450,NOYALO,697.0,56,53
49372,49150,LE VIEIL-BAUGE,2865.0,49,52
50355,50530,MONTVIRON,592.0,50,25
70423,70120,PREIGNEY,1225.0,70,43
74180,74140,MESSERY,924.0,74,82
80594,80160,NEUVILLE-LES-LOEUILLY,316.0,80,22
63348,63580,SAINT-GENES-LA-TOURETTE,1848.0,63,83
73072,73390,CHAMP-LAURENT,496.0,73,82
78128,78720,CERNAY-LA-VILLE,1003.0,78,11
51052,51420,BERRU,1366.0,51,21
37071,37220,CHEZELLES,1538.0,37,24
85136,85240,MARILLET,421.0,85,52
59054,59670,BAVINCHOVE,842.0,59,31
09043,09600,LA BASTIDE-SUR-L'HERS,480.0,09,73
10096,10190,CHENNEGY,2323.0,10,21
77496,77370,VIEUX-CHAMPAGNE,888.0,77,11
09201,09200,MONTEGUT-EN-COUSERANS,630.0,09,73
33390,33350,SAINTE-COLOMBE,404.0,33,72
59609,59175,VENDEVILLE,256.0,59,31
65346,65190,OUEILLOUX,445.0,65,73
70066,70500,BETAUCOURT,719.0,70,43
63022,63570,AUZAT-LA-COMBELLE,1274.0,63,83
50149,50690,COUVILLE,874.0,50,25
23086,23480,FRANSECHES,1824.0,23,74
86047,86140,CERNAY,334.0,86,54
49034,49110,BOTZ-EN-MAUGES,1573.0,49,52
05161,05240,LA SALLE-LES-ALPES,3583.0,05,93
01159,01570,FEILLENS,1485.0,01,82
63096,63160,CHAS,356.0,63,83
39335,39290,MOISSEY,1082.0,39,43
08014,08310,ANNELLES,1273.0,08,21
68208,68220,MICHELBACH-LE-HAUT,739.0,68,42
13045,13690,GRAVESON,2381.0,13,93
82116,82110,MONTAGUDET,1226.0,82,73
16350,16390,SAINT-SEVERIN,1509.0,16,54
03021,03800,BEGUES,830.0,03,83
90096,90100,THIANCOURT,272.0,90,43
76704,76630,TOURVILLE-LA-CHAPELLE,773.0,76,23
24287,24560,MONTAUT,1633.0,24,72
80769,80300,TREUX,228.0,80,22
34131,34270,LAURET,667.0,34,91
70111,70240,CALMOUTIER,1409.0,70,43
46034,46120,LE BOURG,1332.0,46,73
85143,85200,MERVENT,2248.0,85,52
31224,31210,GOURDAN-POLIGNAN,527.0,31,73
33397,33560,SAINTE-EULALIE,925.0,33,72
26005,26780,ALLAN,2916.0,26,82
07251,07530,SAINT-JOSEPH-DES-BANCS,1297.0,07,82
45173,45150,JARGEAU,1462.0,45,24
02622,02470,PRIEZ,506.0,02,22
68313,68780,SOPPE-LE-BAS,562.0,68,42
72095,72190,COULAINES,392.0,72,52
58064,58350,CHATEAUNEUF-VAL-DE-BARGIS,4793.0,58,26
22240,22250,PLUMAUGAT,4377.0,22,53
60639,60000,TILLE,1476.0,60,22
01231,01570,MANZIAT,1269.0,01,82
14574,14100,SAINT-DESIR,1956.0,14,25
55464,55230,SAINT-PIERREVILLERS,1119.0,55,41
39396,39700,ORCHAMPS,984.0,39,43
67013,67320,ASSWILLER,601.0,67,42
92009,92270,BOIS-COLOMBES,193.0,92,11
54539,54540,VACQUEVILLE,1009.0,54,41
21166,21300,CHENOVE,743.0,21,26
26006,26400,ALLEX,2035.0,26,82
42038,42600,CHALAIN-LE-COMTAL,1869.0,42,82
22107,22570,LANISCAT,2487.0,22,53
57728,57580,VOIMHAUT,403.0,57,41
89043,89440,BLACY,847.0,89,26
37051,37120,CHAMPIGNY-SUR-VEUDE,1611.0,37,24
09132,09700,GAUDIES,1052.0,09,73
50620,50440,VASTEVILLE,1684.0,50,25
51578,51130,TRECON,1254.0,51,21
60249,60250,FOULANGUES,519.0,60,22
34132,34700,LAUROUX,2663.0,34,91
16180,16390,LAPRADE,1035.0,16,54
88210,88270,GORHEY,634.0,88,41
37069,37460,CHEMILLE-SUR-INDROIS,2489.0,37,24
59043,59270,BAILLEUL,4374.0,59,31
62112,62123,BERLES-AU-BOIS,893.0,62,31
12078,12400,LES COSTES-GOZON,2043.0,12,73
09117,09700,ESPLAS,772.0,09,73
19060,19140,CONDAT-SUR-GANAVEIX,3773.0,19,74
51064,51150,BISSEUIL,1001.0,51,21
89426,89580,VAL-DE-MERCY,1342.0,89,26
62418,62810,HAUTEVILLE,409.0,62,31
45069,45340,CHAMBON-LA-FORET,1719.0,45,24
67363,67990,OSTHOFFEN,523.0,67,42
81285,81350,SERENAC,1708.0,81,73
31352,31850,MONDOUZIL,418.0,31,73
45183,45410,LION-EN-BEAUCE,702.0,45,24
21335,21210,LACOUR-D'ARCENAY,2046.0,21,26
03195,03310,NERIS-LES-BAINS,3305.0,03,83
55005,55130,AMANTY,1118.0,55,41
33155,33840,ESCAUDES,2579.0,33,72
35015,35500,BALAZE,3641.0,35,53
39061,39130,BOISSIA,586.0,39,43
76643,76630,SAINT-QUENTIN-AU-BOSC,349.0,76,23
50020,50440,AUDERVILLE,452.0,50,25
31091,31150,BRUGUIERES,910.0,31,73
88234,88240,HARSAULT,1096.0,88,41
31165,31600,EAUNES,1494.0,31,73
37005,37800,ANTOGNY-LE-TILLAC,1728.0,37,24
02701,02310,SAULCHERY,265.0,02,22
51181,51140,COURCELLES-SAPICOURT,386.0,51,21
39208,39150,ENTRE-DEUX-MONTS,537.0,39,43
63143,63260,EFFIAT,2016.0,63,83
95604,95470,SURVILLIERS,546.0,95,11
42034,42440,CERVIERES,763.0,42,82
65053,65370,AVEUX,305.0,65,73
35350,35680,VERGEAL,1115.0,35,53
48141,48210,MAS-SAINT-CHELY,5754.0,48,91
16120,16410,DIRAC,2951.0,16,54
89280,89390,NUITS,1159.0,89,26
24324,24210,PEYRIGNAC,655.0,24,72
66233,66490,VIVES,1124.0,66,91
11265,11140,NIORT-DE-SAULT,2208.0,11,91
87046,87310,COGNAC-LA-FORET,3184.0,87,74
16361,16700,SALLES-DE-VILLEFAGNAN,1311.0,16,54
07139,07530,LAVIOLLE,1401.0,07,82
23192,23290,SAINT-ETIENNE-DE-FURSAC,3171.0,23,74
21328,21210,JUILLENAY,539.0,21,26
87070,87400,LA GENEYTOUSE,1925.0,87,74
45198,45300,MARSAINVILLIERS,1080.0,45,24
25333,25510,LAVIRON,2019.0,25,43
14235,14710,ECRAMMEVILLE,689.0,14,25
42318,42550,USSON-EN-FOREZ,4712.0,42,82
39066,39570,BORNAY,670.0,39,43
06123,06700,SAINT-LAURENT-DU-VAR,938.0,06,93
93066,93200/93210,SAINT-DENIS,1238.0,93,11
76183,76400,COLLEVILLE,742.0,76,23
54535,54800,TRONVILLE,696.0,54,41
26185,26270,MIRMANDE,2655.0,26,82
54045,54360,BARBONVILLE,1077.0,54,41
16340,16720,SAINT-MEME-LES-CARRIERES,1514.0,16,54
67343,67205,OBERHAUSBERGEN,378.0,67,42
76244,76270,ESCLAVELLES,1011.0,76,23
49329,49170,SAVENNIERES,2126.0,49,52
56015,56230,BERRIC,2152.0,56,53
86036,86120,BOURNAND,3269.0,86,54
27256,27220,LA FORET-DU-PARC,764.0,27,23
19106,19550,LAPLEAU,1774.0,19,74
68238,68680,NIFFER,868.0,68,42
65451,65200,TREBONS,1035.0,65,73
02504,02440,MONTESCOURT-LIZEROLLES,631.0,02,22
28004,28150,ALLONNES,1026.0,28,24
47173,47380,MONCLAR,2411.0,47,72
42067,42220,COLOMBIER,1785.0,42,82
46041,46160,CADRIEU,524.0,46,73
02030,02420,AUBENCHEUL-AUX-BOIS,216.0,02,22
12067,12540,LE CLAPIER,1967.0,12,73
55132,55170,COUSANCES-LES-FORGES,1816.0,55,41
61223,61800,LARCHAMP,843.0,61,25
59596,59870,TILLOY-LEZ-MARCHIENNES,548.0,59,31
26182,26110,MIRABEL-AUX-BARONNIES,2259.0,26,82
03121,03400,GENNETINES,3930.0,03,83
24463,24160,SAINT-MEDARD-D'EXCIDEUIL,1893.0,24,72
25096,25240,BREY-ET-MAISON-DU-BOIS,610.0,25,43
34171,34190,MONTOULIEU,1621.0,34,91
14310,14190,GRAINVILLE-LANGANNERIE,537.0,14,25
38208,38710,LAVARS,1529.0,38,82
17047,17800,BIRON,857.0,17,54
10427,10110,VILLE-SUR-ARCE,1629.0,10,21
34232,34460,ROQUEBRUN,3960.0,34,91
18055,18290,CHAROST,1088.0,18,24
80649,80120,QUEND,3748.0,80,22
10163,10200,FULIGNY,1033.0,10,21
62238,62130,CONTEVILLE-EN-TERNOIS,228.0,62,31
16409,16240,VILLEFAGNAN,2402.0,16,54
54067,54620,BEUVEILLE,1196.0,54,41
76270,76290,FONTAINE-LA-MALLET,639.0,76,23
14512,14110,PONTECOULANT,243.0,14,25
24552,24290,THONAC,1134.0,24,72
76232,76540,ELETOT,698.0,76,23
67041,67440,BIRKENWALD,506.0,67,42
53072,53470,COMMER,2314.0,53,52
10087,10210,CHASEREY,695.0,10,21
49298,49170,SAINT-LEGER-DES-BOIS,1572.0,49,52
31423,31370,PLAGNOLE,736.0,31,73
78571,78860,SAINT-NOM-LA-BRETECHE,1183.0,78,11
71285,71220,MARTIGNY-LE-COMTE,3704.0,71,26
2A348,20160,VICO,5244.0,2A,94
47214,47160,PUCH-D'AGENAIS,2331.0,47,72
32267,32260,MONFERRAN-PLAVES,1134.0,32,73
47294,47120,SAVIGNAC-DE-DURAS,1498.0,47,72
91201,91210,DRAVEIL,1593.0,91,11
70540,70700,VELLOREILLE-LES-CHOYE,416.0,70,43
43018,43370,BAINS,3766.0,43,83
23028,23200,BOSROGER,761.0,23,74
43061,43700,CHASPINHAC,1642.0,43,83
55506,55260,THILLOMBOIS,1311.0,55,41
36123,36290,MEZIERES-EN-BRENNE,6706.0,36,24
80059,80300,BAZENTIN,514.0,80,22
63100,63390,CHATEAUNEUF-LES-BAINS,1692.0,63,83
19259,19430,SEXCLES,2555.0,19,74
02079,02500,BESMONT,1580.0,02,22
48191,48500,LA TIEULE,2409.0,48,91
66032,66400,CALMEILLES,1341.0,66,91
35190,35420,MONTHAULT,832.0,35,53
30199,30120,POMMIERS,652.0,30,91
17455,17250,LA VALLEE,1640.0,17,54
32228,32140,MANENT-MONTANE,761.0,32,73
53155,53500,MONTENAY,3771.0,53,52
16001,16500,ABZAC,3348.0,16,54
41085,41220,LA FERTE-SAINT-CYR,5927.0,41,24
06036,06500,CASTILLON,754.0,06,93
19129,19510,MASSERET,1372.0,19,74
76252,76260,ETALONDES,461.0,76,23
81161,81250,MASSALS,1621.0,81,73
25296,25790,LES GRAS,1491.0,25,43
51083,51800,BRAUX-SAINT-REMY,976.0,51,21
69021,69690,BESSENAY,1403.0,69,82
60232,60420,FERRIERES,484.0,60,22
57472,57420,MONCHEUX,733.0,57,41
09178,09500,MALEGOUDE,619.0,09,73
08060,08300,BERGNICOURT,835.0,08,21
52447,52200,SAINT-CIERGUES,1238.0,52,21
43165,43800,ROSIERES,2741.0,43,83
46123,46130,GIRAC,439.0,46,73
32370,32380,SAINT-CLAR,1792.0,32,73
19284,19170,VIAM,3167.0,19,74
81043,81300,BUSQUE,851.0,81,73
30264,30360,SAINT-JEAN-DE-CEYRARGUES,672.0,30,91
77419,77670,SAINT-MAMMES,223.0,77,11
59341,59258,LESDAIN,847.0,59,31
30338,30580,VALLERARGUES,1285.0,30,91
74315,74140,YVOIRE,313.0,74,82
35322,35320,LE SEL-DE-BRETAGNE,856.0,35,53
51623,51500,VILLE-EN-SELVE,892.0,51,21
72093,72400,CORMES,1883.0,72,52
27182,27130,COURTEILLES,622.0,27,23
57148,57530,COLLIGNY,359.0,57,41
56013,56550,BELZ,1604.0,56,53
40058,40120,CACHEN,3575.0,40,72
10069,10110,BUXIERES-SUR-ARCE,1066.0,10,21
61474,61310,SILLY-EN-GOUFFERN,4021.0,61,25
38530,38090,VAULX-MILIEU,902.0,38,82
40158,40240,LOSSE,10301.0,40,72
29218,29790,PONT-CROIX,799.0,29,53
21425,21500,MONTBARD,4627.0,21,26
59394,59980,MAUROIS,215.0,59,31
63038,63610,BESSE-ET-SAINT-ANASTAISE,7269.0,63,83
07156,07380,MEYRAS,1247.0,07,82
05088,05150,MONTMORIN,2599.0,05,93
64149,64190,BUGNEIN,1129.0,64,72
55248,55130,HOUDELAINCOURT,1613.0,55,41
42060,42560,CHENEREILLES,921.0,42,82
30255,30190,SAINT-GENIES-DE-MALGOIRES,1213.0,30,91
77487,77000,VAUX-LE-PENIL,1181.0,77,11
